dataset,representation,model,method,split,split_scheme,source_row_count,used_row_count,n_train,n_eval,feature_count,draw_count,runtime_seconds,seed,parameter_count,student_df,rmse,mae,r2,mean_log_predictive_density,coverage_90,predictive_sd_mean,selection_nll,final_nll
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.21016283399512758,13,5,,1.430094635569293,1.0052022547893193,0.8966190819380241,-1.7139643233639084,0.9538461538461539,1.758665312418038,,411.21909911961336
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.1986208330054069,14,5,,0.9136093879238826,0.6130891100051854,0.9429913784313675,-1.4420482807374069,0.9358752166377816,1.2853173616792755,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.1986208330054069,14,5,,2.7030083502267206,1.4971816665847788,0.5354128353328331,-1.948412932185899,0.890625,1.555509441388406,363.3181072005861,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.1986208330054069,14,5,,2.791713905128544,1.4996264322063075,0.5043639364008807,-1.8579215328327658,0.8769230769230769,1.7468572954359458,,395.19923023578554
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.21329987500212155,15,5,,0.9728733004522118,0.658051651326544,0.9367969726796861,-1.4946947707849834,0.9428076256499134,1.3377645793215673,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.21329987500212155,15,5,,1.426770074202767,1.058969931995277,0.8373185813701018,-1.7970616370995969,0.859375,1.50179542267406,369.4433805636728,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.21329987500212155,15,5,,1.6315736857312135,1.0838909347985577,0.7483749420961401,-1.7361527568369002,0.9230769230769231,1.8436549943457583,,402.03542736201854
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,train,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,577,10,1,0.20050366700161248,16,5,,0.9781007572783196,0.6731677184581537,0.9356751323097404,-1.4803349741055396,0.9376083188908145,1.2876732008171312,,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,valid,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,513,64,10,1,0.20050366700161248,16,5,,1.7956282213022294,1.0910890708956202,0.7122608179233196,-1.7771750976198546,0.921875,1.6113678033830694,326.48252826770243,
freesolv,moladt_small_descriptors,atom_bag10_rbf_gp,empirical_bayes_exact_gp,test,moleculenet_random_like:513/64/65;final_refit=train+valid,642,642,577,65,10,1,0.20050366700161248,16,5,,2.3746322479742523,1.490069850804889,0.5546118008579439,-2.4780651858299003,0.8153846153846154,1.6846699490076036,,360.8318967854671
