dataset,representation,target,model,method,parameter_type,parameter_name,feature_group,equation_term,draw_count,runtime_seconds,posterior_mean,posterior_abs_mean,posterior_sd,posterior_median,posterior_p05,posterior_p95,importance_rank
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.4935168329975568,0.24447732982497658,0.24447732982497658,0.0,0.24447732982497658,0.24447732982497658,0.24447732982497658,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.4935168329975568,0.0012115261287026387,0.0012115261287026387,0.0,0.0012115261287026387,0.0012115261287026387,0.0012115261287026387,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.4935168329975568,-3.971646447140381,3.971646447140381,0.0,-3.971646447140381,-3.971646447140381,-3.971646447140381,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.4935168329975568,3.8697895221907825,3.8697895221907825,0.0,3.8697895221907825,3.8697895221907825,3.8697895221907825,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5550971659831703,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5550971659831703,4.388024378150693,4.388024378150693,0.0,4.388024378150693,4.388024378150693,4.388024378150693,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5550971659831703,0.24240172542669133,0.24240172542669133,0.0,0.24240172542669133,0.24240172542669133,0.24240172542669133,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5550971659831703,0.0015452417134537999,0.0015452417134537999,0.0,0.0015452417134537999,0.0015452417134537999,0.0015452417134537999,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5550971659831703,-3.6801559792027727,3.6801559792027727,0.0,-3.6801559792027727,-3.6801559792027727,-3.6801559792027727,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5550971659831703,3.856507180854516,3.856507180854516,0.0,3.856507180854516,3.856507180854516,3.856507180854516,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.7812087920028716,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.7812087920028716,4.570682814431099,4.570682814431099,0.0,4.570682814431099,4.570682814431099,4.570682814431099,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.7812087920028716,0.2529617322987385,0.2529617322987385,0.0,0.2529617322987385,0.2529617322987385,0.2529617322987385,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.7812087920028716,0.0005663824267793941,0.0005663824267793941,0.0,0.0005663824267793941,0.0005663824267793941,0.0005663824267793941,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.7812087920028716,-3.7781975736568456,3.7781975736568456,0.0,-3.7781975736568456,-3.7781975736568456,-3.7781975736568456,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.7812087920028716,3.862400795555192,3.862400795555192,0.0,3.862400795555192,3.862400795555192,3.862400795555192,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.5500744580058381,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.5500744580058381,4.232146253796119,4.232146253796119,0.0,4.232146253796119,4.232146253796119,4.232146253796119,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.5500744580058381,0.23803398404993845,0.23803398404993845,0.0,0.23803398404993845,0.23803398404993845,0.23803398404993845,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.5500744580058381,0.002070630985235373,0.002070630985235373,0.0,0.002070630985235373,0.002070630985235373,0.002070630985235373,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.5500744580058381,-3.8740901213171584,3.8740901213171584,0.0,-3.8740901213171584,-3.8740901213171584,-3.8740901213171584,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.5500744580058381,3.898384624642987,3.898384624642987,0.0,3.898384624642987,3.898384624642987,3.898384624642987,6
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_system_tanimoto],moladt_wl_system,kernel_weight[wl_system_tanimoto],1,0.46576679102145135,0.00033546262790251185,0.00033546262790251185,0.0,0.00033546262790251185,0.00033546262790251185,0.00033546262790251185,1
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[system_tanimoto],moladt_wl_system,kernel_weight[system_tanimoto],1,0.46576679102145135,5.135367718990631,5.135367718990631,0.0,5.135367718990631,5.135367718990631,5.135367718990631,2
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,kernel_weight[wl_tanimoto],moladt_wl_system,kernel_weight[wl_tanimoto],1,0.46576679102145135,0.19426171910392512,0.19426171910392512,0.0,0.19426171910392512,0.19426171910392512,0.19426171910392512,3
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,noise_variance,moladt_wl_system,noise_variance,1,0.46576679102145135,0.0015699955063907217,0.0015699955063907217,0.0,0.0015699955063907217,0.0015699955063907217,0.0015699955063907217,4
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_mean,moladt_wl_system,target_mean,1,0.46576679102145135,-3.8583535528596196,3.8583535528596196,0.0,-3.8583535528596196,-3.8583535528596196,-3.8583535528596196,5
freesolv,moladt,expt,moladt_wl_system_gp,empirical_bayes_exact_gp,kernel_hyperparameter,target_scale,moladt_wl_system,target_scale,1,0.46576679102145135,3.884866415194803,3.884866415194803,0.0,3.884866415194803,3.884866415194803,3.884866415194803,6
